date,TMP2m,TMP2m_max,TMP2m_min,RH2m,PRmsl,WS,WD,U10m,V10m,QV2m,PS_Pa,PRCP,SW_rad
2021-01-01,10.5,18.0,3.5,75.0,101800.0,1.57,103.0,-1.5297610017128194,0.3531731553198681,5.869172051328184,99245.67476368952,0.0,12.36
2021-01-02,13.7,18.5,9.7,72.0,101650.0,2.68,108.0,-2.548831463671012,0.8281655449248589,6.978880449213914,99099.43850421453,4.5,8.96
2021-01-03,16.0,21.0,12.3,83.0,101450.0,4.21,121.0,-3.608674335955893,2.1683102953713282,9.3850830395156,98904.45682491455,8.1,10.55
2021-01-04,16.6,22.3,12.9,88.0,101580.0,2.75,96.0,-2.7349352122627515,0.28745327398604725,10.340805559974733,99031.19491645954,5.6,8.67
2021-01-05,17.5,21.8,13.9,84.0,101540.0,2.98,94.0,-2.972740869774276,0.20787429175749347,10.456213898014132,98992.19858059955,2.8,7.77
2021-01-06,17.5,21.8,14.8,86.0,101510.0,2.23,117.0,-1.9869445489400603,1.012398814419189,10.712677632405942,98962.95132870456,2.7,8.89
2021-01-07,14.9,19.5,11.1,85.0,101510.0,2.53,296.0,2.2739489371368924,-1.1090790013763658,8.944693335126916,98962.95132870456,0.0,10.83
2021-01-08,13.4,19.0,9.0,85.0,101470.0,1.76,342.0,0.5438699100999078,-1.6738594686794703,8.108435639781135,98923.95499284455,0.0,10.2
2021-01-09,14.9,20.0,11.1,81.0,101560.0,3.37,318.0,2.254970143429352,-2.5043980618588186,8.513750930734854,99011.69674852955,0.0,11.1
2021-01-10,12.3,17.7,8.7,74.0,101620.0,3.89,305.0,3.1865014522841784,-2.231212337405569,6.5425802148947305,99070.19125231954,0.0,13.81
2021-01-11,11.6,17.9,7.3,80.0,101660.0,3.92,301.0,3.3600958187522805,-2.018949253647412,6.7536286726714705,99109.18758817953,0.0,13.95
2021-01-12,11.4,18.2,6.8,77.0,101690.0,3.14,284.0,3.0467285805066293,-0.7596347521829558,6.409507069067233,99138.43484007454,0.0,14.01
2021-01-13,10.9,18.5,5.9,77.0,101600.0,2.96,288.0,2.8151272882336547,-0.9146903033498438,6.203817518775911,99050.69308438954,0.0,14.29
2021-01-14,11.3,18.8,4.8,79.0,101640.0,1.86,83.0,-1.846135842052859,-0.22667697873357434,6.537108568516387,99089.68942024953,0.0,13.64
2021-01-15,12.3,19.5,8.0,82.0,101470.0,1.37,52.0,-1.0795747324412093,-0.8434562211961519,7.268995043572126,98923.95499284455,0.0,13.64
2021-01-16,10.3,17.1,5.3,86.0,101360.0,2.16,310.0,1.654655997136993,-1.388421236922925,6.678165316597373,98816.71506922957,0.0,13.02
2021-01-17,11.4,19.0,6.7,83.0,101570.0,3.17,104.0,-3.0758374522949086,0.7668924090509469,6.92276159721054,99021.44583249454,0.0,12.68
2021-01-18,13.4,18.1,10.4,86.0,101640.0,2.9,89.0,-2.8995583159535347,-0.050611978668122434,8.191183120633536,99089.68942024953,3.0,8.07
2021-01-19,14.6,21.0,10.1,85.0,101400.0,2.77,295.0,2.5104725700915203,-1.170652585021738,8.780471306974695,98855.71140508956,0.0,14.02
2021-01-20,14.2,20.0,10.1,83.0,101440.0,4.15,284.0,4.026727264045387,-1.00397586673862,8.34581260237214,98894.70774094955,0.0,14.63
2021-01-21,13.7,20.5,9.3,76.0,101340.0,4.0,281.0,3.9265087337906555,-0.7632359815061804,7.39400758671515,98797.21690129957,0.0,15.04
2021-01-22,13.4,21.2,7.4,76.0,101460.0,2.7,113.0,-2.4853631043215887,1.0549740469210394,7.240623630179124,98914.20590887955,0.0,14.78
2021-01-23,14.2,21.0,8.9,77.0,101290.0,3.64,129.0,-2.8288112997033745,2.290726223421408,7.746595288128319,98748.47148147457,0.0,14.49
2021-01-24,13.1,19.1,9.0,79.0,101590.0,2.73,304.0,2.2632725730752634,-1.5265966264751394,7.372597229207035,99040.94400042454,0.0,14.58
2021-01-25,11.5,18.2,6.5,79.0,101810.0,2.29,304.0,1.8984960411510454,-1.2805517489480107,6.614011385184365,99255.42384765451,0.0,15.25
2021-01-26,11.7,18.3,7.2,77.0,101780.0,2.66,290.0,2.4995823712905163,-0.9097735812462796,6.533468193191471,99226.17659575952,0.0,15.39
2021-01-27,11.7,18.8,6.6,73.0,101760.0,2.92,294.0,2.667552736316395,-1.1876709977813353,6.191917905894273,99206.67842782952,0.0,15.7
2021-01-28,10.8,18.1,5.6,75.0,101830.0,2.39,316.0,1.6602335053970043,-1.7192221228093756,5.986999174363103,99274.92201558451,0.0,15.76
2021-01-29,11.7,18.6,5.9,72.0,101870.0,3.01,288.0,2.862680114048412,-0.9301411530685911,6.099606121006157,99313.91835144452,0.0,15.86
2021-01-30,12.0,19.0,6.5,67.0,101720.0,3.35,283.0,3.264139717030538,-0.7535860320519475,5.795234082547933,99167.68209196953,0.0,16.15
2021-01-31,12.5,20.5,5.3,66.0,101740.0,2.1,284.0,2.0376210251795928,-0.5080359807593017,5.899444525367243,99187.18025989953,0.0,16.2
2021-02-01,14.3,22.5,7.1,72.0,101890.0,2.06,12.0,-0.4282980830845843,-2.0149840575116396,7.241893369954657,99333.41651937451,0.0,15.96
2021-02-02,15.1,23.5,7.6,72.0,101740.0,1.79,320.0,1.1505898213389059,-1.3712195531829703,7.641719208586451,99187.18025989953,0.0,16.17
2021-02-03,17.2,23.9,11.9,72.0,101580.0,3.43,122.0,-2.9088049698165417,1.8176230763198926,8.767109360934755,99031.19491645954,0.1,15.4
2021-02-04,15.6,21.5,10.6,80.0,101650.0,2.76,52.0,-2.1749096799545526,-1.6992256718988168,8.791633847033635,99099.43850421453,11.0,12.11
2021-02-05,13.4,19.7,8.4,83.0,101780.0,2.45,327.0,1.334365635786816,-2.054742891466289,7.890807042052932,99226.17659575952,0.0,15.07
2021-02-06,13.9,20.0,8.8,73.0,101820.0,3.22,308.0,2.5373946266136445,-1.9824299505486205,7.158457940031419,99265.17293161951,0.0,16.66
2021-02-07,14.7,21.2,9.6,70.0,101800.0,3.55,296.0,3.1907188643620428,-1.5562175711012247,7.231413734123084,99245.67476368952,0.0,16.79
2021-02-08,15.0,22.4,8.6,75.0,101790.0,2.31,296.0,2.076214246951076,-1.012637349082769,7.908518608845885,99235.92567972452,0.0,16.83
2021-02-09,16.6,24.0,10.1,71.0,101470.0,2.55,284.0,2.474254102003791,-0.616900833779152,8.325575270922135,98923.95499284455,0.0,16.9
2021-02-10,17.7,25.3,11.8,72.0,101310.0,2.04,33.0,-1.1110636314306552,-1.7108879586086652,9.07708449221607,98767.96964940456,0.0,17.07
2021-02-11,17.0,24.0,11.3,75.0,101390.0,2.09,329.0,1.0764295765620138,-1.7914796584674142,9.038198500513495,98845.96232112456,0.0,17.26
2021-02-12,17.2,24.5,11.2,77.0,101490.0,1.93,312.0,1.4342695131713714,-1.2914220702725956,9.393571504168232,98943.45316077456,0.0,16.64
2021-02-13,16.9,24.1,11.6,78.0,101510.0,1.7,340.0,0.5814342436536366,-1.5974774553360442,9.333619832280956,98962.95132870456,0.0,16.04
2021-02-14,18.2,25.6,12.2,71.0,101460.0,1.65,20.0,-0.5643332364873533,-1.5504928242967488,9.225718910398564,98914.20590887955,0.0,17.51
2021-02-15,18.9,27.0,12.1,68.0,101280.0,1.86,347.0,0.4184089610795895,-1.8123283205005374,9.248810395084556,98738.72239750957,0.0,16.6
2021-02-16,18.8,26.9,12.2,70.0,101240.0,1.96,8.0,-0.27277927788172823,-1.9409254147334778,9.468534923087057,98699.72606164958,0.0,17.64
2021-02-17,18.1,25.6,11.6,71.0,101420.0,2.06,330.0,1.030000000000001,-1.784012331795943,9.170735480147574,98875.20957301956,0.0,18.15
2021-02-18,18.3,25.5,11.5,71.0,101700.0,1.91,345.0,0.4943443761458145,-1.8449183282121204,9.26246956752424,99148.18392403953,0.0,18.06
2021-02-19,17.9,25.5,11.1,74.0,101940.0,2.2,317.0,1.5003963921374963,-1.6089781435621757,9.39387609498036,99382.1619391995,0.0,18.24
2021-02-20,18.0,25.9,11.8,69.0,101900.0,2.47,305.0,2.0233055493938097,-1.4167337977870837,8.80976481352182,99343.16560333951,0.0,18.37
2021-02-21,18.7,25.9,11.7,66.0,101730.0,2.93,295.0,2.6554818160173843,-1.23827150690025,8.819998152542704,99177.43117593453,0.0,18.74
2021-02-22,19.5,27.4,12.7,66.0,101530.0,2.96,288.0,2.8151272882336547,-0.9146903033498438,9.296711423279591,98982.44949663455,0.0,18.47
2021-02-23,21.5,29.5,13.1,56.0,101280.0,2.25,281.0,2.208661162757244,-0.4293202395972265,8.94174958936534,98738.72239750957,0.0,18.71
2021-02-24,22.0,30.1,13.6,58.0,101110.0,2.28,293.0,2.0987510658715642,-0.8908669729555435,9.574292278135122,98572.98797010459,0.0,19.02
2021-02-25,22.5,30.2,13.6,59.0,100980.0,2.63,291.0,2.4553165216876405,-0.9425077073041399,10.061291143537265,98446.24987855961,0.0,19.0
2021-02-26,23.2,30.9,15.5,56.0,100750.0,3.09,272.0,3.0881176554890057,-0.10783944481072895,9.985409348652704,98222.02094736462,0.0,18.94
2021-02-27,24.1,30.4,19.0,42.0,100700.0,2.97,285.0,2.8687997040785334,-0.7686925639544854,7.884253501207018,98173.27552753963,0.0,19.34
2021-02-28,22.2,29.9,16.9,49.0,101000.0,2.45,349.0,0.46748203867253446,-2.4049865994467767,8.17870446535785,98465.7480464896,0.0,18.69
2021-03-01,20.4,27.5,14.3,46.0,101410.0,3.53,317.0,2.4074542110206187,-2.5816785667156723,6.83264871557953,98865.46048905456,0.0,20.26
2021-03-02,20.7,27.5,14.7,40.0,101430.0,4.93,300.0,4.269505240657282,-2.4650000000000003,6.043667744297348,98884.95865698456,0.0,20.41
2021-03-03,22.3,29.4,15.1,39.0,101230.0,3.45,301.0,2.9572271874222875,-1.776881358439687,6.517251845937184,98689.97697768458,0.0,20.29
2021-03-04,23.7,31.4,15.1,44.0,101170.0,1.54,8.0,-0.21432657547850079,-1.5250128258620184,8.027626174419629,98631.48247389459,0.0,20.21
2021-03-05,22.6,30.1,15.9,45.0,101140.0,4.19,308.0,3.3017650576121644,-2.5796215816145094,7.679390963972044,98602.2352219996,0.0,20.73
2021-03-06,22.6,30.6,15.3,43.0,101080.0,3.43,300.0,2.9704671349806246,-1.7150000000000005,7.338464914756965,98543.74071820959,0.0,20.7
2021-03-07,24.8,33.2,15.4,42.0,100920.0,3.01,117.0,-2.681929637806987,1.3665114042160353,8.208326828544342,98387.75537476961,0.0,20.3
2021-03-08,24.7,31.1,19.1,50.0,101060.0,4.14,103.0,-4.033892068210873,0.9312973649836012,9.723427638104905,98524.2425502796,0.0,20.07
2021-03-09,24.7,32.2,18.5,59.0,101180.0,2.01,100.0,-1.979463583554538,0.34903283711052985,11.492124095641053,98641.23155785959,0.2,17.59
2021-03-10,23.9,31.0,18.4,61.0,101190.0,2.22,344.0,0.6119149299137377,-2.134000964983068,11.320699311863837,98650.98064182459,0.1,18.38
2021-03-11,24.8,32.6,16.6,53.0,101280.0,2.2,57.0,-1.845075249479933,-1.1982058770330597,10.356492224819743,98738.72239750957,0.0,21.15
2021-03-12,23.4,30.5,18.0,54.0,101490.0,2.92,108.0,-2.7770850275818484,0.9023296235748463,9.670007969483168,98943.45316077456,0.7,15.48
2021-03-13,23.3,30.3,16.2,61.0,101570.0,1.88,324.0,1.1050362743098499,-1.5209519494249009,10.869779059577503,99021.44583249454,0.0,20.67
2021-03-14,23.2,30.1,16.4,50.0,101270.0,2.92,307.0,2.3320156893380957,-1.75729986760398,8.853883176858433,98728.97331354457,0.0,21.54
2021-03-15,24.1,31.6,17.6,51.0,101160.0,3.17,300.0,2.7453005299966704,-1.5850000000000004,9.555489348066864,98621.73338992959,0.0,21.08
2021-03-16,24.4,32.2,17.2,47.0,101170.0,3.18,304.0,2.6363394807250327,-1.7782334330369756,8.95664223254451,98631.48247389459,0.0,21.9
2021-03-17,25.1,32.9,17.5,42.0,101030.0,2.64,318.0,1.7665048007873856,-1.961902339260321,8.349444909023191,98494.9952983846,0.0,21.22
2021-03-18,24.8,33.1,17.5,47.0,101080.0,2.16,294.0,1.9732581885080185,-0.8785511490437276,9.185185001362179,98543.74071820959,0.0,19.5
2021-03-19,24.7,32.3,19.5,51.0,101030.0,2.34,276.0,2.32718123516176,-0.24459660404630798,9.923991105583141,98494.9952983846,0.0,18.08
2021-03-20,24.9,32.5,17.6,44.0,100880.0,3.2,300.0,2.7712812921102037,-1.6000000000000005,8.660370866998635,98348.75903890961,0.0,22.03
2021-03-21,25.8,33.7,18.0,42.0,100820.0,2.69,316.0,1.8686310165347035,-1.9350240629109707,8.727806070451017,98290.26453511963,0.0,21.32
2021-03-22,25.0,33.2,18.9,48.0,101150.0,3.22,74.0,-3.095262660921387,-0.8875522857307374,9.491374049533222,98611.9843059646,0.0,18.51
2021-03-23,24.7,32.3,20.1,49.0,101290.0,3.09,112.0,-2.864998110611373,1.1575343736551682,9.50401939233401,98748.47148147457,0.5,18.62
2021-03-24,24.4,31.1,16.9,44.0,101350.0,2.71,317.0,1.8482155557693702,-1.9819685313879525,8.362163285088378,98806.96598526457,0.0,21.41
2021-03-25,23.5,30.5,16.7,40.0,101310.0,4.49,302.0,3.807735951742354,-2.3793374964070892,7.190816437292035,98767.96964940456,0.0,23.26
2021-03-26,23.6,30.9,16.2,46.0,101130.0,3.83,297.0,3.4125549876414496,-1.7387836140024637,8.349639483130522,98592.48613803458,0.0,23.2
2021-03-27,25.6,32.8,17.8,45.0,100930.0,2.16,301.0,1.8514813695165628,-1.112482241805717,9.238235649458833,98397.5044587346,0.0,22.81
2021-03-28,27.9,35.4,18.6,43.0,100670.0,1.99,279.0,1.9654997977843243,-0.31130458543005907,10.149358392352807,98144.02827564464,0.0,23.01
2021-03-29,29.3,37.7,21.6,37.0,100390.0,2.41,126.0,-1.9497309564436234,1.4165624580248601,9.489913092842052,97871.05392462466,0.0,23.35
2021-03-30,30.2,36.7,23.2,30.0,99990.0,5.33,284.0,5.171676221051062,-1.2894437035462276,8.118869342775811,97481.09056602471,0.0,24.12
2021-03-31,27.6,34.2,21.9,23.0,100150.0,5.75,301.0,4.928711979037146,-2.9614689307328113,5.321058389484785,97637.0759094647,0.0,24.41
2021-04-01,26.1,33.7,19.0,16.0,100260.0,5.91,300.0,5.118210136366033,-2.9550000000000005,3.374535587232369,97744.31583307967,0.0,24.78
2021-04-02,25.3,33.2,17.3,17.0,100590.0,3.39,307.0,2.7073743790603237,-2.0401529284854427,3.4080893909570666,98066.03560392464,0.0,24.53
2021-04-03,25.2,33.8,16.9,19.0,100850.0,2.46,336.0,1.0005721419664684,-2.2473218258007983,3.7788950884808155,98319.51178701462,0.0,24.54
2021-04-04,26.6,35.1,17.0,22.0,100920.0,3.02,309.0,2.3469808036000517,-1.9005475809705092,4.758364566935436,98387.75537476961,0.0,24.29
2021-04-05,29.4,38.0,19.5,26.0,100740.0,2.89,78.0,-2.826846566120698,-0.6008647864633249,6.653918427159599,98212.27186339963,0.0,22.71
2021-04-06,30.1,37.7,22.6,29.0,100570.0,2.79,97.0,-2.7692037630792887,0.34001546810036115,7.75377800715338,98046.53743599464,0.0,23.22
2021-04-07,28.7,35.5,21.5,31.0,100850.0,3.2,321.0,2.013825251359481,-2.486867076662306,7.621690201636039,98319.51178701462,0.0,23.16
2021-04-08,27.1,34.0,20.5,25.0,100840.0,3.2,307.0,2.5556336321513378,-1.9258080740865535,5.580484440306771,98309.76270304962,0.0,24.74
2021-04-09,26.9,35.2,18.5,21.0,100920.0,3.08,336.0,1.2527488606734645,-2.813720009539211,4.622058286019971,98387.75537476961,0.0,24.7
2021-04-10,28.2,36.2,19.4,18.0,101070.0,3.15,314.0,2.265920371066751,-2.1881738669458413,4.266403238803331,98533.9916342446,0.0,24.85
2021-04-11,29.1,37.3,20.2,20.0,101060.0,2.81,311.0,2.12073392042599,-1.843525871463325,5.001243499955862,98524.2425502796,0.0,24.66
2021-04-12,29.9,38.0,20.8,19.0,101110.0,2.65,320.0,1.7033871656693298,-2.030017774265291,4.973076926776063,98572.98797010459,0.0,22.55
2021-04-13,30.3,37.8,22.0,22.0,100940.0,3.41,296.0,3.0648876978801596,-1.494845610550754,5.910977099625581,98407.2535426996,0.0,22.58
2021-04-14,30.6,38.8,22.0,22.0,100800.0,3.76,290.0,3.533244254155015,-1.2859957389045154,6.022947922899089,98270.76636718963,0.0,21.54
2021-04-15,31.0,38.8,23.0,19.0,100690.0,2.99,289.0,2.827100541041958,-0.9734487818268974,5.3218569956850725,98163.52644357464,0.0,23.16
2021-04-16,29.4,38.8,22.5,33.0,100640.0,2.97,257.0,2.8938790924121487,0.6681046314012798,8.478283764304171,98114.78102374965,2.6,20.43
2021-04-17,27.5,34.2,19.6,44.0,100910.0,2.8,307.0,2.2361794281324205,-1.685082064825734,10.120603546358414,98378.00629080461,0.0,22.23
2021-04-18,28.9,35.3,21.3,29.0,101080.0,2.32,323.0,1.3962108537127518,-1.8528343833097192,7.191872068344036,98543.74071820959,0.0,23.81
2021-04-19,29.5,37.1,21.4,29.0,100670.0,3.12,312.0,2.318611855489471,-2.0876874918396364,7.479666904795835,98144.02827564464,0.0,24.31
2021-04-20,27.7,33.9,22.4,29.0,100580.0,4.27,16.0,-1.1769715093385864,-4.104587441656621,6.734832074634956,98056.28651995964,0.0,15.53
2021-04-21,26.2,31.9,19.0,41.0,100760.0,3.75,267.0,3.744860755329652,0.19625983591104115,8.72952247262382,98231.77003132962,0.0,22.87
2021-04-22,26.5,33.0,19.8,43.0,101020.0,2.41,73.0,-2.3046944618709158,-0.7046158083817956,9.303563110134993,98485.2462144196,0.0,24.42
2021-04-23,27.7,34.3,22.5,35.0,100850.0,4.86,110.0,-4.566906137019515,1.66221789656275,8.124401342195014,98319.51178701462,0.0,18.54
2021-04-24,26.5,33.6,18.9,36.0,100960.0,3.61,330.0,1.8050000000000015,-3.1263517076618226,7.7747843663673,98426.7517106296,0.0,25.28
2021-04-25,28.7,36.7,21.0,27.0,100920.0,3.83,317.0,2.6120537190393684,-2.8010846772014237,6.623120544444547,98387.75537476961,0.0,25.28
2021-04-26,30.0,38.8,20.9,24.0,100720.0,2.59,299.0,2.2652650414910345,-1.2556569164380136,6.356491314435159,98192.77369546963,0.0,25.32
2021-04-27,32.8,41.0,23.4,22.0,100610.0,2.69,306.0,2.176255714868609,-1.581142328666752,6.846669490729127,98085.53377185464,0.0,24.47
2021-04-28,33.8,41.5,24.2,19.0,100660.0,2.99,298.0,2.640013302648192,-1.4037199727298124,6.245508993956195,98134.27919167964,0.0,23.46
2021-04-29,33.3,40.7,25.5,21.0,100680.0,3.08,319.0,2.020661809290763,-2.3245055070861373,6.715833760268841,98153.77735960964,0.0,21.21
2021-04-30,32.2,39.7,24.6,28.0,100650.0,2.57,72.0,-2.4442152468785445,-0.794173675543615,8.44158635625112,98124.53010771464,0.0,21.78
2021-05-01,32.2,39.4,24.9,30.0,100630.0,2.52,139.0,-1.6532687530560783,1.9018681421613854,9.055159115448266,98105.03193978465,0.0,19.8
2021-05-02,31.9,38.9,26.1,30.0,100680.0,2.19,140.0,-1.4077048652135213,1.6776373304305616,8.895852424516958,98153.77735960964,0.0,19.29
2021-05-03,31.7,37.0,25.2,31.0,100540.0,2.3,290.0,2.161293027807589,-0.7866463296490386,9.104262154376404,98017.29018409965,0.0,20.47
2021-05-04,32.8,40.0,26.1,30.0,100400.0,2.69,112.0,-2.4941245687846583,1.0076917362888034,9.393793318004349,97880.80300858966,0.0,20.87
2021-05-05,31.5,38.6,26.1,39.0,100500.0,3.55,94.0,-3.541352378422376,0.2476354817916449,11.369420755642668,97978.29384823966,0.3,20.35
2021-05-06,29.3,38.7,24.0,53.0,100700.0,4.0,86.0,-3.990256201039297,-0.27902589497650093,13.640896470699195,98173.27552753963,6.1,20.03
2021-05-07,28.3,36.2,21.7,56.0,100910.0,2.3,68.0,-2.132522865503611,-0.8615951648565975,13.570656609704542,98378.00629080461,4.1,22.15
2021-05-08,31.1,37.4,23.6,39.0,100740.0,2.04,40.0,-1.3112867237605401,-1.5627306639627152,11.081719315969613,98212.27186339963,0.0,22.31
2021-05-09,31.0,37.9,25.2,40.0,100550.0,2.32,125.0,-1.9004327427504606,1.330697332334427,11.326913346890091,98027.03926806465,0.0,21.13
2021-05-10,30.5,36.2,25.0,42.0,100400.0,2.81,111.0,-2.623360998457137,1.0070139382222938,11.579784064753126,97880.80300858966,0.4,19.6
2021-05-11,31.2,38.4,25.0,41.0,100280.0,3.13,111.0,-2.9221067349362415,1.1216916820767897,11.783447094722963,97763.81400100968,0.1,21.7
2021-05-12,29.8,35.4,24.2,45.0,100150.0,3.22,100.0,-3.17108096469931,0.5591471320875157,11.954624581305344,97637.0759094647,0.4,20.94
2021-05-13,27.3,31.6,22.2,58.0,100310.0,3.71,91.0,-3.7094349490302116,0.0647484278823217,13.331522735689735,97793.06125290468,1.5,18.88
2021-05-14,29.6,36.5,22.7,47.0,100310.0,2.45,71.0,-2.3165205102183264,-0.7976419784200341,12.330431320733009,97793.06125290468,0.0,20.91
2021-05-15,30.2,35.7,24.7,41.0,100420.0,1.88,67.0,-1.7305491244905877,-0.7345745215598345,11.100558103462996,97900.30117651966,0.0,19.26
2021-05-16,31.6,38.6,23.8,37.0,100530.0,2.01,52.0,-1.583901614749511,-1.237479565404573,10.835515257576631,98007.54110013465,0.0,23.97
2021-05-17,32.3,37.3,26.5,35.0,100540.0,2.01,199.0,0.654391990458885,1.9004923369546265,10.66086995524374,98017.29018409965,0.0,11.8
2021-05-18,27.1,29.9,24.5,54.0,100600.0,2.91,193.0,0.6546075681406471,2.835416888525035,12.210249903678767,98075.78468788964,1.1,6.19
2021-05-19,21.7,24.3,20.8,87.0,100390.0,3.81,64.0,-3.4244053163998265,-1.6701940692663853,14.308138475125864,97871.05392462466,98.7,3.02
2021-05-20,24.2,29.2,20.4,77.0,100180.0,4.22,1.0,-0.07364915516533642,-4.219357273559971,14.776982311810858,97666.32316135969,31.5,18.49
2021-05-21,26.1,31.6,20.8,76.0,100460.0,2.73,112.0,-2.5312119229673296,1.02267600002544,16.328512447698994,97939.29751237966,2.3,19.68
2021-05-22,28.5,33.4,23.8,66.0,100390.0,1.83,171.0,-0.2862750710236227,1.807469663289102,16.335826496810615,97871.05392462466,0.0,22.91
2021-05-23,28.4,33.8,22.8,56.0,100480.0,2.82,278.0,2.7925559538512283,-0.3924681447073846,13.711345012474515,97958.79568030966,0.0,23.27
2021-05-24,28.8,35.2,22.8,42.0,100500.0,4.33,298.0,3.8231630770791543,-2.0328118668629056,10.469594440105713,97978.29384823966,0.0,24.65
2021-05-25,30.1,37.0,24.9,35.0,100150.0,4.11,321.0,2.5865068072148336,-3.1940699015881493,9.422149508483752,97637.0759094647,0.0,24.99
2021-05-26,30.2,37.3,23.4,36.0,99930.0,2.27,309.0,1.7641213325073237,-1.4285572876831312,9.774102015976077,97422.59606223472,0.0,24.78
2021-05-27,30.2,37.7,23.0,44.0,99950.0,1.88,48.0,-1.397112271897501,-1.2579655399546534,11.985543713729525,97442.09423016472,0.0,24.8
2021-05-28,30.4,36.7,24.5,59.0,100100.0,3.67,137.0,-2.50293398142937,2.6840680849423557,16.34431721834502,97588.3304896397,0.0,24.15
2021-05-29,31.1,37.1,26.2,55.0,100240.0,4.69,135.0,-3.316330803764908,3.3163308037649077,15.823666700700421,97724.81766514968,0.0,23.79
2021-05-30,30.3,36.0,25.3,63.0,100250.0,3.28,130.0,-2.5126257734302477,2.108343359771849,17.354006324716366,97734.56674911467,0.7,23.51
2021-05-31,31.6,36.8,26.3,59.0,99950.0,2.27,140.0,-1.4591278739884446,1.7389208858800798,17.56328034055764,97442.09423016472,0.1,20.53
2021-06-01,29.0,34.3,22.5,66.0,100200.0,2.41,116.0,-2.1660936515809923,1.056474463761677,16.862715815451633,97685.82132928968,0.5,20.75
2021-06-02,29.3,34.8,23.5,64.0,100400.0,1.7,314.0,1.222877660575707,-1.1809192297802953,16.59811112960088,97880.80300858966,5.4,23.11
2021-06-03,30.3,35.2,25.2,59.0,100490.0,1.63,68.0,-1.5113096829438635,-0.6106087472679365,16.183669746038678,97968.54476427466,0.0,22.91
2021-06-04,30.4,36.0,25.2,62.0,100480.0,1.68,32.0,-0.8902643639117842,-1.4247208015427955,17.131531302458615,97958.79568030966,0.0,20.79
2021-06-05,30.9,36.3,25.8,59.0,100320.0,2.51,121.0,-2.1514899247623016,1.2927455680242361,16.793851164406895,97802.81033686968,0.1,22.59
2021-06-06,31.9,37.5,25.9,52.0,100240.0,2.24,276.0,2.227729045624933,-0.2341437577195427,15.653043454488843,97724.81766514968,0.0,23.14
2021-06-07,32.7,39.1,26.7,50.0,100040.0,2.17,338.0,0.8128963077125297,-2.0119889644099285,15.782421501348836,97529.8359858497,0.0,22.43
2021-06-08,35.0,40.8,29.0,39.0,99790.0,4.33,276.0,4.306279806944624,-0.45260824594893745,13.996175867947873,97286.10888672473,0.0,22.02
2021-06-09,36.0,41.4,31.2,38.0,99630.0,4.44,272.0,4.437295271964786,-0.1549537653591057,14.445671477101518,97130.12354328475,0.0,21.91
2021-06-10,33.0,38.1,29.8,58.0,99710.0,4.38,106.0,-4.210326228209837,1.207291618478456,18.768774966251726,97208.11621500473,0.0,21.38
2021-06-11,32.1,37.3,27.4,59.0,99690.0,3.47,100.0,-3.417282902952362,0.6025591765042482,18.13201124960605,97188.61804707473,0.0,19.98
2021-06-12,32.4,37.8,28.7,59.0,99800.0,4.45,114.0,-4.065277286509574,1.8099780616873113,18.430710151142602,97295.85797068973,0.0,21.49
2021-06-13,30.7,36.7,25.5,67.0,99890.0,2.24,106.0,-2.1532261989018346,0.617427677030078,19.000690997505696,97383.59972637471,7.2,22.41
2021-06-14,31.3,36.5,26.2,61.0,99710.0,2.2,100.0,-2.1665770566268576,0.3820259908672467,17.903720008889604,97208.11621500473,0.0,22.49
2021-06-15,30.6,36.8,26.3,64.0,99430.0,2.5,237.0,2.0966764198635603,1.3615975875375674,18.104444981080867,96935.14186398477,4.2,19.17
2021-06-16,29.4,35.3,25.6,72.0,99690.0,2.39,95.0,-2.380905328439272,0.2083022251669032,18.985586016717022,97188.61804707473,2.3,17.87
2021-06-17,30.0,34.8,26.1,68.0,99900.0,2.54,76.0,-2.464551144741031,-0.6144816148231559,18.50908454090011,97393.34881033971,0.1,21.0
2021-06-18,29.3,33.7,25.8,70.0,99980.0,3.33,93.0,-3.325436350732731,0.174278734289003,18.278417860620195,97471.34148205971,0.7,20.75
2021-06-19,28.4,33.3,25.0,72.0,99990.0,3.22,58.0,-2.7307148696236916,-1.7063400308309198,17.830042752708987,97481.09056602471,0.2,19.98
2021-06-20,28.9,33.3,25.1,73.0,100030.0,2.45,63.0,-2.1829659842615015,-1.1122767243618898,18.626177041979837,97520.0869018847,1.1,18.46
2021-06-21,30.7,36.0,25.2,64.0,100110.0,2.42,38.0,-1.489900770288093,-1.906986023728267,18.084131315618645,97598.0795736047,0.1,21.37
2021-06-22,33.5,39.2,28.4,48.0,100020.0,2.42,289.0,2.288154952950347,-0.7878749337863182,15.853280207589616,97510.3378179197,0.0,21.19
2021-06-23,34.4,40.2,28.8,43.0,100030.0,2.13,95.0,-2.121894706935418,0.18564173205251203,14.911042280462134,97520.0869018847,0.0,21.54
2021-06-24,32.5,38.5,28.2,58.0,100060.0,2.94,123.0,-2.4656914697595465,1.6012387629441796,18.16613532272865,97549.3341537797,0.0,21.19
2021-06-25,32.5,39.7,28.4,59.0,99980.0,2.44,218.0,1.502213999794606,1.9227462388004017,18.50388900477411,97471.34148205971,1.6,21.71
2021-06-26,32.0,37.8,26.6,57.0,100140.0,1.63,91.0,-1.6297517431049178,0.028447422492772066,17.318058045816592,97627.3268254997,0.0,20.34
