date,TMP2m,TMP2m_max,TMP2m_min,RH2m,PRmsl,WS,WD,U10m,V10m,QV2m,PS_Pa,PRCP,SW_rad
2021-01-01,25.5,27.0,24.1,68.0,101330.0,4.59,44.0,-3.1884819204067973,-3.301769683554409,13.925125353497112,101258.49818008185,0.1,14.62
2021-01-02,24.5,25.5,23.9,82.0,101280.0,4.52,37.0,-2.7202039046472577,-3.609832505413763,15.87554216752967,101208.53346174568,15.7,5.59
2021-01-03,25.2,27.0,23.6,83.0,101130.0,4.54,44.0,-3.1537490018838477,-3.2658026935374767,16.80478238774861,101058.63930673717,3.5,13.74
2021-01-04,25.1,26.7,23.6,82.0,101170.0,4.17,49.0,-3.1471389495289595,-2.735766150890415,16.488951626855602,101098.61108140611,4.5,14.47
2021-01-05,24.7,26.0,23.8,91.0,101210.0,3.58,65.0,-3.244581877591207,-1.512973377031704,17.8991097052695,101138.58285607504,17.6,7.18
2021-01-06,25.0,26.9,23.4,91.0,101120.0,2.53,85.0,-2.5203725861721162,-0.22050402915157508,18.24903319143089,101048.64636306994,16.1,12.0
2021-01-07,25.1,27.2,23.5,89.0,101000.0,2.69,45.0,-1.9021172413918126,-1.902117241391813,17.968202399817034,100928.73103906313,3.4,9.1
2021-01-08,25.4,27.9,23.8,88.0,100950.0,2.67,56.0,-2.2135303187219613,-1.4930450522668939,18.09934305360055,100878.76632072697,4.2,14.42
2021-01-09,25.6,28.0,23.6,85.0,101030.0,3.26,48.0,-2.422652131056305,-2.1813657767298777,17.66547225431552,100958.70987006483,2.0,16.68
2021-01-10,25.8,28.0,24.0,84.0,101050.0,3.73,35.0,-2.139440107589402,-3.0554371251979395,17.66260397096012,100978.6957573993,0.9,12.95
2021-01-11,25.7,28.0,24.0,85.0,101140.0,4.21,27.0,-1.9113000039034918,-3.7511374668330286,17.753832542367594,101068.63225040441,3.0,15.27
2021-01-12,25.9,28.1,24.4,81.0,101170.0,4.7,33.0,-2.5598034645706274,-3.941751669343493,17.097670010061297,101098.61108140611,0.9,15.88
2021-01-13,25.6,27.9,23.9,80.0,101170.0,3.84,32.0,-2.0348899746555067,-3.2565046892406757,16.57501361124757,101098.61108140611,0.7,17.2
2021-01-14,25.4,27.2,23.8,84.0,101140.0,3.93,42.0,-2.629683282990313,-2.9205591641261597,17.220513346046793,101068.63225040441,1.6,14.98
2021-01-15,25.2,28.1,23.0,81.0,101120.0,2.61,48.0,-1.939607994495999,-1.74643088259662,16.390841150700272,101048.64636306994,0.0,19.12
2021-01-16,24.6,27.6,21.8,80.0,101070.0,2.42,53.0,-1.9326979343144486,-1.456392356027957,15.607165850723991,100998.68164473376,0.0,20.41
2021-01-17,24.4,27.2,20.5,75.0,101190.0,2.46,51.0,-1.9117790651841484,-1.5481281619826002,14.413275138114168,101118.59696874057,0.0,20.34
2021-01-18,25.3,27.8,23.0,70.0,101270.0,3.28,45.0,-2.3193102422918757,-2.319310242291876,14.179156250558218,101198.54051807844,0.0,16.68
2021-01-19,25.3,28.0,22.5,73.0,101210.0,3.36,29.0,-1.6289603240276924,-2.9387222159883697,14.810279105575393,101138.58285607504,0.0,20.29
2021-01-20,25.4,27.9,22.5,78.0,101240.0,2.94,26.0,-1.2888111715598876,-2.642454496119551,15.942748080137871,101168.56168707674,0.0,13.3
2021-01-21,25.6,28.2,23.1,87.0,101180.0,1.85,72.0,-1.759454555146034,-0.5716814395936528,18.065619575126313,101108.60402507333,0.2,17.34
2021-01-22,25.6,28.5,22.9,85.0,101190.0,1.88,92.0,-1.8788547547959,0.0656110538007018,17.636747836305787,101118.59696874057,1.1,18.49
2021-01-23,25.0,28.2,22.4,83.0,101240.0,2.11,82.0,-2.0894656250447134,-0.2936552430257381,16.581696718614346,101168.56168707674,0.4,20.0
2021-01-24,24.8,28.1,21.6,82.0,101300.0,2.03,73.0,-1.9412986546049618,-0.5935145605871556,16.167306466241193,101228.51934908015,0.3,17.91
2021-01-25,24.8,28.0,21.9,79.0,101340.0,2.35,70.0,-2.2082776588468844,-0.8037473368153217,15.5547255684019,101268.49112374909,0.8,17.83
2021-01-26,24.2,27.9,20.1,75.0,101300.0,2.46,50.0,-1.8844693300726858,-1.5812575198288867,14.221615053487623,101228.51934908015,0.0,21.27
2021-01-27,24.7,27.5,21.1,74.0,101330.0,2.11,62.0,-1.8630194209323356,-0.9905849974782297,14.45994361684603,101258.49818008185,0.0,19.26
2021-01-28,25.7,28.1,22.5,73.0,101340.0,3.18,57.0,-2.666972406066449,-1.7319521313477861,15.155510405360898,101268.49112374909,0.8,17.6
2021-01-29,26.1,28.5,24.0,71.0,101370.0,3.46,57.0,-2.901800165091167,-1.8844510611519938,15.087949169799325,101298.46995475079,0.7,19.38
2021-01-30,25.9,28.4,23.6,75.0,101310.0,2.84,53.0,-2.2681248485343115,-1.7091546657518173,15.776618620509383,101238.51229274739,0.0,20.64
2021-01-31,25.8,28.5,23.1,77.0,101350.0,3.0,61.0,-2.623859121418187,-1.4544288607390112,16.10344571508867,101278.48406741631,0.0,21.37
2021-02-01,25.9,28.5,23.3,73.0,101530.0,3.93,48.0,-2.9205591641261597,-2.629683282990313,15.311458855382005,101458.35705342653,0.0,20.81
2021-02-02,25.5,28.2,22.2,76.0,101550.0,3.5,56.0,-2.901631503942646,-1.957175162147614,15.569824989041193,101478.342940761,0.5,19.78
2021-02-03,25.3,27.9,22.9,72.0,101520.0,3.38,51.0,-2.6267533497245616,-2.1271029217484507,14.55700131402335,101448.36410975929,0.0,20.7
2021-02-04,25.0,28.2,21.2,67.0,101500.0,3.26,54.0,-2.6373954016623284,-1.9161799224734624,13.281946088694733,101428.37822242483,0.0,22.05
2021-02-05,24.5,27.9,21.0,67.0,101410.0,3.13,42.0,-2.094378797903226,-2.326043303744244,12.894301135527721,101338.44172941972,0.0,21.42
2021-02-06,24.5,28.0,20.5,71.0,101290.0,3.22,45.0,-2.276883835420683,-2.2768838354206835,13.697608232079908,101218.52640541292,0.0,22.69
2021-02-07,24.3,28.7,19.5,75.0,101340.0,3.48,24.0,-1.4154435179037848,-3.179138192596251,14.303417725553276,101268.49112374909,0.0,22.46
2021-02-08,25.1,28.2,20.4,71.0,101430.0,3.71,45.0,-2.623366158202091,-2.6233661582020913,14.189126025668505,101358.4276167542,0.0,22.07
2021-02-09,25.6,28.4,23.7,61.0,101370.0,3.75,56.0,-3.1088908970814066,-2.0969733880153005,12.533682067012947,101298.46995475079,0.0,22.71
2021-02-10,24.2,28.0,19.5,68.0,101270.0,2.44,59.0,-2.091488213713154,-1.256692902780532,12.870695681481918,101198.54051807844,0.0,23.16
2021-02-11,24.1,28.2,20.1,65.0,101230.0,2.25,77.0,-2.192332645766779,-0.5061398722736961,12.221520598005762,101158.56874340952,0.0,23.04
2021-02-12,24.4,28.1,20.7,62.0,101290.0,2.73,39.0,-1.7180446675660561,-2.1216084747775303,11.855366565538713,101218.52640541292,0.0,22.57
2021-02-13,24.6,28.5,21.1,69.0,101370.0,2.64,59.0,-2.2629216738535765,-1.359700517762543,13.37434060787323,101298.46995475079,0.0,21.75
2021-02-14,24.3,28.4,20.5,73.0,101360.0,2.49,64.0,-2.237997175284926,-1.0915441555048029,13.910654035890012,101288.47701108355,0.0,22.05
2021-02-15,24.5,28.6,19.9,75.0,101250.0,2.42,74.0,-2.3262533041707316,-0.667042401077138,14.493135993992796,101178.55463074398,0.0,23.32
2021-02-16,24.6,28.9,20.5,76.0,101220.0,2.35,102.0,-2.2986468617244435,0.48859247342173445,14.785762032155082,101148.57579974228,0.0,23.66
2021-02-17,25.1,28.4,21.3,71.0,101210.0,2.5,92.0,-2.4984770675477392,0.08724874175625238,14.220674093288755,101138.58285607504,0.0,22.02
2021-02-18,26.1,28.7,24.0,63.0,101320.0,3.73,74.0,-3.5855061258499297,-1.028127337197407,13.358134973219721,101248.50523641462,0.0,22.91
2021-02-19,25.3,28.0,23.0,77.0,101360.0,3.68,48.0,-2.7347729577568107,-2.4624006314005986,15.618480807881875,101288.47701108355,4.8,17.39
2021-02-20,24.6,27.1,22.4,82.0,101320.0,3.42,34.0,-1.9124397298699545,-2.835308498138242,15.966875824075517,101248.50523641462,4.6,14.82
2021-02-21,24.1,26.5,22.0,85.0,101400.0,3.28,65.0,-2.9726895414802117,-1.386187898509494,16.05155135907789,101328.4487857525,11.3,11.89
2021-02-22,25.8,28.5,23.4,80.0,101390.0,3.35,40.0,-2.1533384924499064,-2.5662488844485765,16.74096173995987,101318.45584208526,0.6,20.37
2021-02-23,25.3,28.9,22.0,82.0,101270.0,2.5,44.0,-1.7366459261474931,-1.798349500846628,16.67503623302632,101198.54051807844,0.0,21.9
2021-02-24,24.9,29.0,20.8,80.0,101190.0,1.91,112.0,-1.770921162222564,0.715498593424392,15.877542460323157,101118.59696874057,0.0,23.67
2021-02-25,24.5,28.9,20.6,82.0,101160.0,2.04,132.0,-1.5160154439738842,1.3650264369720708,15.894855633924696,101088.61813773887,0.0,23.63
2021-02-26,25.1,30.3,21.0,82.0,101000.0,2.53,170.0,-0.43932988949733354,2.491563615120886,16.517442352725872,100928.73103906313,0.0,24.31
2021-02-27,25.4,30.5,21.6,83.0,100920.0,2.97,175.0,-0.25885255596054485,2.9586982533324844,17.04799764820869,100848.78748972526,0.0,23.91
2021-02-28,24.8,29.5,20.7,83.0,101010.0,2.7,169.0,-0.5151842875166714,2.650393395308693,16.417895768194253,100938.72398273037,0.0,23.89
2021-03-01,25.5,30.4,21.2,82.0,101280.0,3.1,170.0,-0.5383093507674839,3.052904034337845,16.87837779309246,101208.53346174568,0.0,24.26
2021-03-02,25.8,30.5,22.1,80.0,101310.0,2.69,173.0,-0.3278285337598469,2.669949147915156,16.754537440154177,101238.51229274739,0.0,24.01
2021-03-03,25.0,29.4,21.4,82.0,101210.0,2.35,163.0,-0.6870735060984311,2.2473161765131335,16.381639099943904,101138.58285607504,0.0,24.45
2021-03-04,24.7,28.7,20.6,80.0,101270.0,2.22,147.0,-1.2090986577333607,1.8618486608388414,15.671407606169948,101198.54051807844,0.0,24.26
2021-03-05,25.3,29.8,20.6,77.0,101340.0,2.17,96.0,-2.158112512949153,0.2268267652908082,15.621640618549186,101268.49112374909,0.0,24.85
2021-03-06,25.8,29.6,21.9,80.0,101300.0,2.45,142.0,-1.5083706145478633,1.9306263463364688,16.756235950962495,101228.51934908015,0.0,24.7
2021-03-07,26.4,30.4,22.8,80.0,101210.0,2.62,148.0,-1.388388472290997,2.2218860119298363,17.394892724189035,101138.58285607504,0.0,23.99
2021-03-08,26.6,29.7,23.1,78.0,101280.0,2.54,109.0,-2.4016171820222647,0.8269431123211779,17.14278339524923,101208.53346174568,0.0,23.88
2021-03-09,26.8,30.4,23.2,78.0,101330.0,2.57,84.0,-2.5559212710964623,-0.2686381505978694,17.342906616669616,101258.49818008185,0.1,24.17
2021-03-10,27.4,30.4,24.5,78.0,101300.0,2.82,104.0,-2.73623394809831,0.6822197455910631,17.98872637304292,101228.51934908015,0.5,23.79
2021-03-11,27.1,30.4,24.4,75.0,101300.0,3.07,139.0,-2.014101219000857,2.31695841128391,16.967837097838252,101228.51934908015,0.0,24.59
2021-03-12,25.8,29.5,21.6,79.0,101430.0,2.51,133.0,-1.835697791064118,1.7118158837568707,16.519449136242347,101358.4276167542,0.0,24.7
2021-03-13,26.0,30.1,21.5,76.0,101360.0,2.45,75.0,-2.3665182744082176,-0.6341066605011758,16.08175514419291,101288.47701108355,0.0,24.78
2021-03-14,26.5,31.4,22.0,76.0,101200.0,2.36,117.0,-2.102775397084548,1.0714175793853302,16.604086417754083,101128.58991240781,0.0,25.35
2021-03-15,26.7,31.6,22.5,78.0,101110.0,2.5,108.0,-2.377641290737884,0.7725424859373684,17.276762582604245,101038.6534194027,0.0,25.3
2021-03-16,26.7,30.9,23.0,80.0,101110.0,2.2,117.0,-1.9602143532144096,0.9987790994270028,17.7323862667813,101038.6534194027,0.0,24.73
2021-03-17,26.3,30.5,22.4,80.0,101030.0,2.42,152.0,-1.1361211819418555,2.136733174718603,17.321227981410214,100958.70987006483,0.0,24.34
2021-03-18,26.6,30.6,23.2,76.0,101060.0,2.26,124.0,-1.8736249139743941,1.2637759618438873,16.72874197068095,100988.68870106654,0.0,23.84
2021-03-19,26.4,30.4,23.0,75.0,101040.0,2.37,131.0,-1.78866170512797,1.554859898707502,16.307364398035258,100968.70281373206,0.0,24.7
2021-03-20,26.1,30.6,22.0,79.0,100920.0,2.65,145.0,-1.5199775563302718,2.1707529173658284,16.911116130437474,100848.78748972526,0.0,25.12
2021-03-21,26.5,31.2,22.6,79.0,100880.0,2.29,137.0,-1.5617762445431218,1.6747999767079005,17.334051765044,100808.81571505632,0.0,18.73
2021-03-22,26.7,30.8,22.6,78.0,101040.0,2.45,142.0,-1.5083706145478633,1.9306263463364688,17.2890645486813,100968.70281373206,0.0,25.07
2021-03-23,27.0,30.6,22.5,78.0,101140.0,2.35,103.0,-2.289769652245303,0.5286349777080829,17.587931124091497,101068.63225040441,0.0,24.16
2021-03-24,27.2,31.2,23.5,78.0,101100.0,2.18,95.0,-2.1717044418400056,0.18999951918989497,17.809038614231188,101028.66047573547,0.0,24.74
2021-03-25,27.4,31.6,23.5,79.0,100990.0,2.17,125.0,-1.777559936107112,1.24466086688177,18.283700966320573,100918.7380953959,0.0,25.44
2021-03-26,27.9,32.0,23.8,80.0,100940.0,2.19,121.0,-1.877196388537626,1.1279333840530188,19.098634896328306,100868.77337705973,0.0,23.85
2021-03-27,28.0,32.4,24.0,79.0,100900.0,2.54,144.0,-1.492974540822882,2.0549031657123664,18.974187876588385,100828.80160239078,0.0,25.13
2021-03-28,28.0,32.0,23.8,80.0,100840.0,3.18,161.0,-1.035306731173758,3.0067490704058275,19.23358082299515,100768.84394038739,0.0,24.82
2021-03-29,28.7,32.8,25.5,79.0,100800.0,4.06,174.0,-0.4243855608666741,4.037758895195189,19.808812820374644,100728.87216571845,0.0,25.43
2021-03-30,29.3,35.5,25.2,75.0,100620.0,3.98,184.0,0.2776307655016186,3.9703049200341,19.496474855439082,100548.99917970823,0.0,26.06
2021-03-31,29.6,35.5,24.8,76.0,100420.0,4.68,182.0,0.1633296445677042,4.677149070449368,20.162657233826714,100349.14030636357,0.0,25.53
2021-04-01,30.2,36.0,26.5,73.0,100390.0,5.03,179.0,-0.0877856043795357,5.029233906636648,20.049792436761948,100319.16147536186,0.0,25.16
2021-04-02,31.2,37.7,27.6,64.0,100430.0,4.22,187.0,0.5142886291697216,4.188544759926379,18.56266309502663,100359.13325003079,0.0,25.16
2021-04-03,30.0,36.0,26.8,74.0,100540.0,4.41,172.0,-0.6137533752338881,4.367082183150325,20.06256506772985,100469.05563037036,0.0,24.87
2021-04-04,29.6,33.2,26.7,81.0,100730.0,3.42,141.0,-2.1522757373904438,2.6578391881828405,21.466513898951714,100658.92156004782,0.0,24.14
2021-04-05,29.3,32.7,27.0,78.0,100890.0,3.17,123.0,-2.6585857003869937,1.7265057409976359,20.24568949510248,100818.80865872356,0.0,25.08
2021-04-06,28.6,32.4,25.8,79.0,101000.0,2.61,141.0,-1.6425262206400755,2.028350959402694,19.650217090709127,100928.73103906313,0.1,25.01
2021-04-07,28.3,32.0,24.8,77.0,101070.0,3.49,156.0,-1.4195108843345436,3.188273647172677,18.78290426488899,100998.68164473376,0.0,25.47
2021-04-08,28.3,32.2,24.9,75.0,100910.0,3.89,167.0,-0.8750596013976356,3.790299552014565,18.31053607362336,100838.79454605802,0.0,25.44
2021-04-09,28.2,32.2,24.2,72.0,100880.0,3.59,159.0,-1.2865409388676277,3.351553731124954,17.457914650804316,100808.81571505632,0.0,25.8
2021-04-10,28.5,31.7,25.2,76.0,101030.0,3.17,140.0,-2.03763672270633,2.42836088468716,18.76286092026766,100958.70987006483,0.8,24.61
2021-04-11,28.4,31.5,25.4,78.0,101150.0,2.7,131.0,-2.0377158666014847,1.7713593782743695,19.133256341038813,101078.62519407165,0.6,23.53
2021-04-12,29.1,32.0,26.4,75.0,101160.0,3.17,140.0,-2.03763672270633,2.42836088468716,19.159213869189088,101088.61813773887,0.2,24.27
2021-04-13,28.8,31.9,25.9,77.0,101120.0,3.0,151.0,-1.4544288607390115,2.623859121418187,19.344260868591345,101048.64636306994,0.0,23.28
2021-04-14,28.6,31.6,26.6,79.0,101040.0,3.1,149.0,-1.5966180322211687,2.657218632176548,19.64219223602169,100968.70281373206,2.1,19.75
2021-04-15,27.5,30.5,25.5,81.0,101020.0,2.1,136.0,-1.458782577963894,1.5106135807111676,18.86838727145595,100948.7169263976,3.7,14.5
2021-04-16,28.5,32.3,25.0,78.0,100930.0,3.17,157.0,-1.2386176773109978,2.918000385444236,19.291606288899338,100858.78043339249,0.6,23.83
2021-04-17,29.2,32.5,26.3,79.0,100970.0,3.27,152.0,-1.5351720103098625,2.8872386286486913,20.374942584790947,100898.75220806143,0.0,23.82
2021-04-18,29.6,33.2,26.7,79.0,101050.0,3.98,166.0,-0.9628491444866776,3.861776990578466,20.850185023311713,100978.6957573993,0.0,25.69
2021-04-19,30.0,33.8,26.8,79.0,100830.0,4.09,164.0,-1.1273567852915267,3.931560336387724,21.401066307786508,100758.85099672015,0.0,24.88
2021-04-20,29.8,33.5,27.2,78.0,100760.0,4.74,166.0,-1.146709785142425,4.599201742548224,20.886081114295862,100688.90039104951,0.0,25.37
2021-04-21,29.8,33.5,27.0,79.0,100900.0,4.75,166.0,-1.1491290040984217,4.608904699810983,21.132600889557352,100828.80160239078,0.0,25.05
2021-04-22,29.5,32.8,26.9,78.0,100950.0,4.37,165.0,-1.131039227098017,4.221095860883228,20.476151375140205,100878.76632072697,0.2,24.77
2021-04-23,29.8,33.3,27.0,77.0,100920.0,3.7,163.0,-1.0817753074741254,3.5383275970632315,20.575682660777126,100848.78748972526,0.6,23.78
2021-04-24,29.8,33.0,27.2,77.0,100870.0,3.39,156.0,-1.3788372200269634,3.0969191014084165,20.586219344173447,100798.8227713891,0.1,23.15
2021-04-25,29.6,33.0,27.1,77.0,100860.0,3.84,157.0,-1.5004075333988112,3.534738637257371,20.344601641572684,100788.82982772186,0.2,25.07
2021-04-26,29.4,32.6,26.5,76.0,100830.0,3.94,158.0,-1.4759499780586942,3.653104386993142,19.840179433294608,100758.85099672015,0.4,24.9
2021-04-27,29.3,32.5,26.9,78.0,100890.0,3.59,158.0,-1.3448376703631248,3.328590037894766,20.24568949510248,100818.80865872356,0.2,25.62
2021-04-28,29.8,33.7,26.8,78.0,100920.0,3.68,154.0,-1.6132058201838044,3.3075620903809346,20.851857891916293,100848.78748972526,0.0,25.6
2021-04-29,30.1,33.7,27.5,77.0,100860.0,3.79,147.0,-2.0641819427069534,3.178561452513157,20.95889733425124,100788.82982772186,0.0,25.15
2021-04-30,29.7,32.5,27.2,78.0,100830.0,3.42,138.0,-2.2884266737472956,2.5415553031326876,20.747169290590843,100758.85099672015,0.3,24.49
2021-05-01,29.8,32.5,27.0,75.0,100850.0,3.19,131.0,-2.407523560910643,2.0928283024797176,20.038389979724002,100778.83688405462,0.2,24.99
2021-05-02,29.6,32.5,26.6,76.0,100870.0,2.86,125.0,-2.342774846666516,1.640428607963992,20.069805337676975,100798.8227713891,0.2,23.72
2021-05-03,29.6,32.3,26.9,74.0,100820.0,3.04,132.0,-2.2591602694512787,2.034157043330929,19.535059898164,100748.85805305291,0.5,23.3
2021-05-04,29.6,32.6,26.6,75.0,100800.0,3.52,151.0,-1.7065298632671069,3.078661369130673,19.811509451077438,100728.87216571845,0.9,22.29
2021-05-05,29.7,32.8,26.6,75.0,100790.0,3.32,144.0,-1.9514470376110111,2.685936421324825,19.931800214454437,100718.87922205121,0.7,24.08
2021-05-06,30.1,33.2,27.5,74.0,100880.0,3.64,139.0,-2.3880548655254468,2.7471428720108904,20.111789830296942,100808.81571505632,0.1,24.32
2021-05-07,29.6,32.1,27.9,75.0,100970.0,3.61,140.0,-2.3204632709684074,2.7654204396595103,19.77709280042648,100898.75220806143,1.3,20.76
2021-05-08,29.5,31.9,27.0,76.0,100890.0,2.85,124.0,-2.362757081781869,1.5936997748916282,19.946529782491176,100818.80865872356,0.4,22.69
2021-05-09,29.8,32.5,27.2,76.0,100740.0,2.98,138.0,-1.9940092069493978,2.214571579922634,20.337201762823735,100668.91450371504,0.7,22.53
2021-05-10,30.2,33.3,27.6,75.0,100690.0,3.82,163.0,-1.1168599120408538,3.6530841677787955,20.553852492815395,100618.94978537888,0.0,23.45
2021-05-11,30.7,34.8,27.7,72.0,100630.0,4.81,170.0,-0.8352477345779346,4.736925291988721,20.309900190964978,100558.99212337547,0.0,24.03
2021-05-12,30.6,33.5,28.0,75.0,100520.0,5.09,173.0,-0.620314957932201,5.052059911854329,21.083769738455988,100449.0697430359,1.2,23.84
2021-05-13,30.7,33.8,28.4,75.0,100480.0,5.11,169.0,-0.9750339663741449,5.016114907417563,21.21767459856711,100409.09796836696,0.1,22.9
2021-05-14,30.5,33.2,27.8,75.0,100420.0,5.18,162.0,-1.600708030862228,4.926472754408895,20.980843927832066,100349.14030636357,0.5,22.03
2021-05-15,31.0,34.1,29.2,68.0,100320.0,6.14,171.0,-0.9605076153470181,6.0644064112541445,19.55051623693586,100249.21086969122,0.0,21.63
2021-05-16,30.9,34.3,28.6,71.0,100460.0,5.64,173.0,-0.6873430968050321,5.597960295257056,20.291904938847814,100389.1120810325,0.3,22.67
2021-05-17,30.9,34.0,28.5,73.0,100590.0,5.03,163.0,-1.470629674755365,4.810212922494069,20.854806314177843,100519.02034870654,0.1,23.21
2021-05-18,30.6,33.1,28.8,75.0,100630.0,5.66,168.0,-1.1767801700285176,5.536315420153341,21.059942416360194,100558.99212337547,0.0,21.77
2021-05-19,30.6,34.2,27.4,76.0,100560.0,5.45,170.0,-0.9463825682847701,5.367202253916534,21.365753227228378,100489.04151770484,0.8,22.0
2021-05-20,29.4,34.2,26.3,77.0,100620.0,2.76,192.0,0.5738362666570161,2.699687378025303,20.153004928415434,100548.99917970823,30.0,22.85
2021-05-21,29.8,36.0,26.7,76.0,100610.0,3.32,212.0,1.7593319572542399,2.815519679239334,20.364340216837835,100539.00623604101,7.7,17.88
2021-05-22,28.9,33.3,26.2,77.0,100550.0,3.2,229.0,2.415070656712871,2.0993888927696234,19.574107233520465,100479.0485740376,2.6,14.14
2021-05-23,30.4,35.7,27.1,69.0,100480.0,3.88,193.0,0.872810090854196,3.780555851366713,19.125212121526594,100409.09796836696,0.0,19.94
2021-05-24,32.0,37.7,28.5,64.0,100410.0,3.43,239.0,2.940083841408245,1.766580596941487,19.4574479664723,100339.14736269633,0.0,17.29
2021-05-25,32.3,38.4,29.2,54.0,100250.0,4.14,242.0,3.6554030344359574,1.9436122699335876,16.65199819388826,100179.26026402059,0.7,17.13
2021-05-26,33.0,39.7,28.4,51.0,100160.0,5.02,231.0,3.9012727265139917,3.159188363070186,16.367867937690626,100089.32377101548,0.0,21.64
2021-05-27,32.1,38.5,29.0,57.0,100270.0,4.59,235.0,3.759907883286471,2.6327158428513027,17.39601449077178,100199.24615135505,0.0,22.91
2021-05-28,31.1,36.8,28.0,62.0,100460.0,4.1,187.0,0.49966430796110395,4.069439221729421,17.855218201504016,100389.1120810325,0.0,24.29
2021-05-29,31.0,36.3,27.8,65.0,100550.0,3.56,174.0,-0.3721213292328473,3.540497947511053,18.618147690929987,100479.0485740376,0.0,23.72
2021-05-30,31.7,37.6,28.3,63.0,100510.0,3.64,187.0,0.4436044099947362,3.6128679919744124,18.79184373130634,100439.07679936866,0.1,23.88
2021-05-31,31.3,37.5,27.0,66.0,100400.0,3.53,214.0,1.9739509492517358,2.9265026311192974,19.27947164609317,100329.15441902909,0.1,24.38
2021-06-01,31.3,36.0,28.4,68.0,100460.0,3.29,177.0,-0.17218529603928512,3.285491169342548,19.870119727496295,100389.1120810325,0.0,23.49
2021-06-02,30.7,34.3,28.0,72.0,100540.0,3.15,154.0,-1.3808691123855934,2.831201245842376,20.328675150359345,100469.05563037036,0.1,24.17
2021-06-03,30.3,33.9,27.6,73.0,100690.0,3.49,162.0,-1.078469310368567,3.319187241870086,20.10694864446628,100618.94978537888,0.1,24.17
2021-06-04,29.4,31.8,27.5,79.0,100790.0,3.79,161.0,-1.2339033053926234,3.583515401521411,20.65781259681063,100718.87922205121,1.6,22.82
2021-06-05,28.9,32.0,26.1,80.0,100740.0,3.03,159.0,-1.0858548871222595,2.828748692286521,20.322043438158303,100668.91450371504,3.9,22.67
2021-06-06,29.2,32.8,25.9,76.0,100700.0,2.66,157.0,-1.0393448017814684,2.4485429101834915,19.631003744198733,100628.94272904612,0.4,22.52
2021-06-07,30.8,35.8,28.0,70.0,100650.0,3.57,182.0,0.1245912032279282,3.5678252524581717,19.840562657513466,100578.97801070994,4.7,22.43
2021-06-08,30.7,34.3,28.0,73.0,100570.0,3.81,180.0,-4.6659043047514155e-16,3.81,20.61402354506692,100499.03446137207,1.0,22.31
2021-06-09,31.6,37.6,27.8,60.0,100440.0,3.66,216.0,2.1512940233904514,2.961002199412308,17.779846514237253,100369.12619369803,0.2,23.69
2021-06-10,31.5,37.0,28.7,56.0,100350.0,4.26,221.0,2.79481146349956,3.215062811749009,16.48169868472493,100279.18970069292,0.9,19.78
2021-06-11,31.4,37.2,28.7,58.0,100350.0,3.99,227.0,2.9181012694604904,2.7211734566493697,16.986881094227293,100279.18970069292,0.0,17.55
2021-06-12,32.0,38.3,29.1,52.0,100330.0,4.46,234.0,3.6082157949122653,2.621522225224431,15.72983497909199,100259.20381335846,0.9,20.47
2021-06-13,32.6,37.1,28.5,48.0,100280.0,6.02,253.0,5.756954630897472,1.7600776624308772,15.011658658091063,100209.23909502229,0.1,17.1
2021-06-14,31.9,35.8,29.6,50.0,100310.0,6.25,248.0,5.794899091042421,2.341291208849452,15.025702209930385,100239.217926024,0.0,13.23
2021-06-15,30.6,36.5,27.8,62.0,100280.0,4.99,214.0,2.790372588319026,4.136897487049659,17.370066397874133,100209.23909502229,0.1,13.41
2021-06-16,32.8,38.6,28.6,48.0,100390.0,5.4,244.0,4.853487850015501,2.36720419266102,15.16906466092203,100319.16147536186,0.1,20.57
2021-06-17,31.9,37.5,29.1,56.0,100480.0,4.91,220.0,3.156087163560908,3.761278215714182,16.84838621535786,100409.09796836696,0.6,20.16
2021-06-18,31.7,37.0,28.9,56.0,100610.0,5.01,224.0,3.480238435999577,3.6038923996966417,16.63098357266775,100539.00623604101,0.0,18.06
2021-06-19,31.7,37.5,29.0,53.0,100760.0,4.95,224.0,3.438558933772037,3.560732011676323,15.69353449489192,100688.90039104951,0.0,19.68
2021-06-20,31.4,37.5,28.2,57.0,100760.0,3.86,207.0,1.7524033289946501,3.4392851833671,16.616435442424073,100688.90039104951,0.6,22.03
2021-06-21,31.1,36.6,28.0,61.0,100660.0,3.97,195.0,1.0275116090570076,3.8347255303676016,17.52322965135806,100588.97095437718,0.3,23.26
2021-06-22,30.1,35.0,26.6,66.0,100610.0,3.96,189.0,0.6194804815593137,3.9112458287567455,17.924408142708565,100539.00623604101,2.8,19.95
2021-06-23,30.5,35.7,27.2,67.0,100590.0,3.98,191.0,0.759419801598648,3.9068761901217024,18.64318033374357,100519.02034870654,4.0,21.16
2021-06-24,28.9,31.6,26.5,72.0,100650.0,3.49,221.0,2.28964601117687,2.6339364349774748,18.24705362328632,100578.97801070994,1.1,13.58
2021-06-25,29.7,33.6,27.4,70.0,100520.0,2.87,185.0,0.2501369816857783,2.85907878352331,18.61470855571595,100449.0697430359,0.0,14.95
2021-06-26,30.0,33.9,27.0,66.0,100460.0,3.43,206.0,1.5036130334865359,3.0828635788061427,17.84606476057847,100389.1120810325,0.8,17.55
2021-06-27,28.8,31.6,26.9,73.0,100620.0,2.83,213.0,1.5413284690925266,2.37343770728555,18.403458632514152,100548.99917970823,2.6,15.49
